Country,City,AccentCity,Region,Population,Latitude,Longitude
af,baydak karez,Baydak Karez,39,,32.641048,65.84978
af,baydan,Baydan,09,,34.46209,64.546425
af,bayd-e ghorian,Bayd-e Ghorian,09,,33.910538,64.418295
af,bayd-e kalan,Bayd-e Kalan,01,,37.345156,70.309673
af,bayd-e naw-e `olya,Bayd-e Naw-e `Olya,41,,34.307885,66.266037
af,bayd-e naw-e sufla,Bayd-e Naw-e Sufla,41,,34.306907,66.257472
af,bayd-e naw-e `ulya,Bayd-e Naw-e `Ulya,41,,34.307885,66.266037
af,bayd-e qol bala,Bayd-e Qol Bala,27,,34.558611,67.513889
af,bayd-e shaykh `ali,Bayd-e Shaykh `Ali,40,,34.924167,68.441389
af,baydin gak,Baydin Gak,26,,37.246082,69.504442
af,baydistan,Baydistan,33,,35.839512,65.908539
af,bayd khah,Bayd Khah,01,,37.764067,70.382364
af,bayd mushk,Bayd Mushk,27,,33.728611,68.381667
af,bayd mushki,Bayd Mushki,05,,34.740963,66.935409
af,bayd naw,Bayd Naw,09,,34.401172,66.246134
af,bayd now,Bayd Now,09,,34.401172,66.246134
af,baydo,Baydo,30,,36.956667,66.746389
af,baydollah,Baydollah,23,,32.148148,65.878575
af,baydollah,Baydollah,30,,36.685833,66.696389
af,bayd qol,Bayd Qol,05,,34.096389,66.820833
af,bayd qol,Bayd Qol,08,,33.409396,67.46163
af,bayd qol,Bayd Qol,27,,34.511389,67.695556
af,bayd qol,Bayd Qol,40,,34.893334,68.2925
af,baydrah,Baydrah,08,,33.225124,67.880989
af,baydu,Baydu,30,,36.950278,66.754167
af,bayduk,Bayduk,01,,37.353707,70.700781
af,baydulla,Baydulla,23,,32.148148,65.878575
af,baydulla,Baydulla,30,,36.685833,66.696389
af,baydullah,Baydullah,23,,32.148148,65.878575
af,baydullah,Baydullah,30,,36.685833,66.696389
af,baydza,Baydza,30,,35.765929,66.652219
af,bayek,Bayek,23,,31.503402,67.218848
af,bayekza'i,Bayekza'i,27,,34.0425,68.536944
af,bayekzai,Bayekzai,27,,34.0425,68.536944
af,bay ghisi,Bay Ghisi,07,,36.0657,64.66274
af,bay ghizi,Bay Ghizi,30,,36.003059,66.989979
af,bay ghundey,Bay Ghundey,34,,34.768265,70.996986
af,bayhemt,Bayhemt,23,,31.913572,65.477919
af,bayhimt,Bayhimt,23,,31.913572,65.477919
af,bayhuday bala,Bayhuday Bala,40,,35.004878,68.607575
af,bayi,Bayi,11,,34.298042,62.465817
af,bayigar,Bayigar,34,,34.768265,70.996986
af,bayi ghar,Bayi Ghar,34,,34.768265,70.996986
af,bayik,Bayik,23,,31.503402,67.218848
af,bayka,Bayka,24,,37.139301,69.088622
af,bayka,Bayka,41,,33.752499,65.892351
af,baykah,Baykah,24,,37.139301,69.088622
af,baykah,Baykah,41,,33.752499,65.892351
af,baykar,Baykar,29,,33.232222,68.857778
af,baykha,Baykha,01,,37.465447,70.652299
af,baykhah,Baykhah,26,,37.180288,70.011439
af,bay kham,Bay Kham,07,,35.712536,64.134705
af,baykhan kalay,Baykhan Kalay,10,,31.265079,64.243888
af,bay khan kelay,Bay Khan Kelay,10,,31.265079,64.243888
af,bay khan kelay,Bay Khan Kelay,29,,32.260536,68.853911
af,baykh-e koh,Baykh-e Koh,27,,34.376111,68.273889
af,baykh-e kotal,Baykh-e Kotal,27,,34.478216,68.456747
af,baykh-e kotal,Baykh-e Kotal,41,,33.892264,66.299593
af,baykhemt,Baykhemt,23,,31.913572,65.477919
af,baykh-e qadah,Baykh-e Qadah,27,,34.159949,67.47787
af,baykho,Baykho,39,,32.92171,66.808039
af,bay khosh,Bay Khosh,10,,32.12058,65.079092
af,baykh sagh,Baykh Sagh,09,,34.534538,66.150726
af,baykh sang,Baykh Sang,09,,34.534538,66.150726
af,baykhu,Baykhu,39,,32.92171,66.808039
af,baykhus,Baykhus,10,,32.12058,65.079092
af,baykhush,Baykhush,10,,32.12058,65.079092
af,baykhvosh,Baykhvosh,10,,32.12058,65.079092
af,baykobi,Baykobi,27,,34.586856,68.159506
af,baykyshlak,Baykyshlak,26,,36.570831,69.348428
af,baylah,Baylah,18,,34.269215,70.8759
af,baylalkhel,Baylalkhel,13,,34.689051,69.072598
af,bay lal khel,Bay Lal Khel,13,,34.689051,69.072598
af,baylal'kheyl',Baylal'kheyl',13,,34.689051,69.072598
af,baylam,Baylam,35,,34.767405,70.457813
af,baylar,Baylar,19,,31.211471,62.052069
af,baylar say,Baylar Say,07,,35.933727,65.070564
af,baylog,Baylog,28,,32.630175,66.794813
af,baylogh,Baylogh,28,,32.630175,66.794813
af,bay malasi,Bay Malasi,01,,37.132942,70.512395
af,baymorad,Baymorad,27,,34.58202,68.151443
af,baymurad,Baymurad,27,,34.58202,68.151443
af,bay nazan,Bay Nazan,26,,37.231654,69.752103
af,bay nazar,Bay Nazar,26,,37.231654,69.752103
af,bay naz,Bay Naz,19,,30.8601,61.7989
af,bay qeshlaq,Bay Qeshlaq,26,,36.570831,69.348428
af,bay qeslaq,Bay Qeslaq,26,,36.570831,69.348428
af,bay qishlaq,Bay Qishlaq,26,,36.570831,69.348428
af,bayqobi,Bayqobi,08,,33.141287,67.47738
af,bayqobi,Bayqobi,27,,34.586856,68.159506
af,bay qobi,Bay Qobi,27,,34.586856,68.159506
af,bayqubi,Bayqubi,27,,34.586856,68.159506
af,bayragh,Bayragh,39,,32.91341,66.811354
af,bayram,Bayram,03,,36.257648,69.0017
af,bayram,Bayram,08,,33.227242,67.86335
af,bayram,Bayram,27,,34.400165,68.055246
af,bayranah,Bayranah,05,,34.772872,68.103881
af,bayranah,Bayranah,08,,32.807842,67.814514
af,bayranah,Bayranah,27,,34.4425,67.270834
af,bayranah,Bayranah,33,,35.514526,65.776398
af,bayranahgak,Bayranahgak,05,,34.143611,66.7825
af,bayranahgak,Bayranahgak,41,,34.122921,66.43031
af,bayraymak,Bayraymak,27,,34.216014,67.47077
af,bayraz loghun,Bayraz Loghun,06,,33.337937,63.651179
af,bayrgah,Bayrgah,11,,33.551222,63.029922
af,bayri,Bayri,05,,34.613333,67.05
af,bayri,Bayri,06,,33.355916,63.64464
af,bayrjinak,Bayrjinak,11,,35.18893,62.194455
af,baysakal,Baysakal,03,,36.240801,68.54757
af,bay saqal,Bay Saqal,03,,36.240801,68.54757
af,bay sarak,Bay Sarak,08,,33.396391,67.997378
af,baysarak,Baysarak,27,,34.698302,68.248894
af,baysarak,Baysarak,41,,33.885833,66.851111
af,baysarak-e `olya,Baysarak-e `Olya,09,,34.445629,66.173477
af,baysarak-e sufla,Baysarak-e Suflá,09,,34.440079,66.140617
af,bay sar,Bay Sar,33,,36.063333,66.228333
af,bayshah,Bayshah,11,,33.139111,62.769386
af,baysh aregh,Baysh Aregh,31,,36.938191,66.199956
af,baysh aregh olum,Baysh Aregh Olum,31,,36.952468,66.195602
af,baysh ariq,Baysh Ariq,31,,36.938191,66.199956
af,baysh ariq `ulum,Baysh Ariq `Ulum,31,,36.952468,66.195602
af,baysh batur,Baysh Batur,26,,36.703703,69.626127
af,baysh kapa,Baysh Kapa,31,,36.915912,66.133078
af,baysh kapah,Baysh Kapah,24,,37.14564,68.828937
af,baysh kapah,Baysh Kapah,26,,36.627563,69.372292
af,bayshkapah,Bayshkapah,26,,37.368959,69.742605
af,baysh kapah,Baysh Kapah,31,,36.915912,66.133078
af,baysh kapah-ye surkh,Baysh Kapah-ye Surkh,31,,36.883805,66.161694
af,baysh kapa-i-sorkh,Baysh Kapa-i-Sorkh,31,,36.883805,66.161694
af,baysh kappeh,Baysh Kappeh,31,,36.915912,66.133078
af,baysh kayk,Baysh Kayk,26,,37.173011,69.774495
af,baysh kupruk,Baysh Kupruk,24,,36.693392,68.960146
af,bayshqarah,Bayshqarah,07,,35.859743,64.510323
af,baysh qarah,Baysh Qarah,07,,35.931267,64.492065
af,baysh qutan,Baysh Qutan,24,,36.993202,69.107317
af,baysh tan tayg,Baysh Tan Tayg,26,,36.501881,69.3311
af,baysufi,Baysufi,10,,32.476386,64.349021
af,bay sufi,Bay Sufi,10,,32.476386,64.349021
af,baytani,Baytani,13,,34.862873,69.167286
af,bay temor,Bay Temor,30,,36.668676,66.758452
af,baytimur,Baytimur,30,,36.668676,66.758452
af,bay timur,Bay Timur,30,,36.668676,66.758452
af,bay tob,Bay Tob,03,,36.230045,69.158096
af,bay yaveh,Bay Yaveh,26,,37.42955,69.727315
af,bay yawa,Bay Yawa,26,,37.42955,69.727315
af,bay yawah,Bay Yawah,26,,37.42955,69.727315
af,bayza,Bayza,30,,35.765929,66.652219
af,bazak,Bazak,29,,33.208076,69.254082
af,bazal khel,Bazal Khel,08,,32.209119,68.034964
af,bazal'kheyl',Bazal'kheyl',08,,32.209119,68.034964
af,bazan,Bazan,09,,33.472415,65.227531
af,bazarak,Bazarak,01,,37.275858,70.364267
af,bazarak,Bazarak,18,,34.552521,70.557526
af,bazarak,Bazarak,26,,36.466129,69.547747
af,bazarak,Bazarak,30,,37.203889,67.719722
af,bazarak,Bazarak,32,,35.754504,67.089213
af,bazarak,Bazarak,42,,35.31292,69.51519
af,bazarbashi,Bazarbashi,33,,36.007712,66.368523
af,bazar,Bazar,03,,35.96041,69.509484
af,bazar,Bazar,37,,33.339719,70.08096
af,bazar,Bazar,41,,33.393726,66.224467
af,bazarca,Bazarca,23,,31.598914,65.672246
af,bazarcha,Bazarcha,23,,31.598914,65.672246
af,bazarchah,Bazarchah,23,,31.598914,65.672246
af,bazarcheh,Bazarcheh,23,,31.598914,65.672246
af,bazar-e badakhshi,Bazar-e Badakhshi,14,,35.0229,69.608719
af,bazare badakhsi,Bazare Badakhsi,14,,35.0229,69.608719
af,bazare badaksi,Bazare Badaksi,14,,35.0229,69.608719
af,bazar-e hokumati-ye mota khan,Bazar-e Hokumati-ye Mota Khan,29,,33.269722,68.859722
af,bazar-e kalakan,Bazar-e Kalakan,13,,34.783706,69.150012
af,bazar-e khulm,Bazar-e Khulm,30,,36.697362,67.698255
af,bazar-e malestan,Bazar-e Malestan,08,,33.292645,67.170911
af,bazar-e malistan,Bazar-e Malistan,08,,33.292645,67.170911
af,bazar-e panjva'i,Bazar-e Panjva'i,23,,31.546223,65.459995
af,bazar-e panjwa'i,Bazar-e Panjwa'i,23,,31.546223,65.459995
af,bazare panjwa'i,Bazare Panjwa'i,23,,31.546223,65.459995
af,bazar-e qarah bagh,Bazar-e Qarah Bagh,13,,34.852898,69.170619
af,bazar-e qurghan,Bazar-e Qurghan,07,,36.919393,65.064904
af,bazar-e tagan,Bazar-e Tagan,01,,36.881678,70.276738
af,bazare tala,Bazare Tala,03,,35.39205,68.223168
af,bazar-e talah,Bazar-e Talah,03,,35.39205,68.223168
af,bazar-e taleh,Bazar-e Taleh,03,,35.39205,68.223168
af,bazar-e tashgan,Bazar-e Tashgan,01,,36.881678,70.276738
af,bazar-e tayshkan,Bazar-e Tayshkan,01,,36.881678,70.276738
af,bazar-e yakavlang,Bazar-e Yakavlang,05,,34.735252,66.973785
af,bazar-e yakawlang,Bazar-e Yakawlang,05,,34.735252,66.973785
af,bazare yakawlang,Bazare Yakawlang,05,,34.735252,66.973785
af,bazar-e yekawlang,Bazar-e Yekawlang,05,,34.735252,66.973785
af,bazar-e zurmat,Bazar-e Zurmat,36,,33.437782,69.02774
af,bazargan,Bazargan,11,,34.345127,62.008045
af,bazargay,Bazargay,28,,32.208862,67.703701
af,bazari-badakhshi,Bazari-Badakhshi,14,,35.0229,69.608719
af,bazari,Bazari,13,,34.799538,69.169598
af,bazari,Bazari,30,,37.311773,66.728713
af,bazari-pandzhvayi,Bazari-Pandzhvayi,23,,31.546223,65.459995
af,bazar-i-teskan,Bazar-i-Teskan,01,,36.85,70.2
af,bazari-yakavlang,Bazari-Yakavlang,05,,34.735252,66.973785
af,bazarjui,Bazarjui,30,,37.311773,66.728713
af,bazar kami,Bazar Kami,33,,36.169059,65.747317
af,bazaro hokumati motakhan,Bazaro Hokumati Motakhan,29,,33.269722,68.859722
af,bazar qala,Bazar Qala,07,,36.366808,64.898765
af,bazar qal`ah,Bazar Qal`ah,07,,36.366808,64.898765
af,bazar qal`eh,Bazar Qal`eh,07,,36.366808,64.898765
af,bazartu,Bazartu,02,,35.446953,63.292532
af,bazaru-khukumati-mutakhan,Bazaru-Khukumati-Mutakhan,29,,33.269722,68.859722
af,bazay,Bazay,08,,32.85046,68.096939
af,bazazi,Bazazi,11,,33.330559,62.28648
af,bazbuzak,Bazbuzak,08,,33.31517,68.559608
af,baz-e bala,Baz-e Bala,41,,33.951565,67.133373
af,bazek,Bazek,23,,32.271355,65.925139
af,bazergun,Bazergun,11,,34.345127,62.008045
af,bazetkhel,Bazetkhel,18,,34.43808,70.331909
af,bazetkheyl,Bazetkheyl,18,,34.43808,70.331909
af,bazgai,Bazgai,08,,32.962636,67.942159
af,bazgal,Bazgal,34,,35.421667,71.532222
af,bazgal',Bazgal',34,,35.421667,71.532222
af,bazgal nezha,Bazgal Nezha,34,,35.401389,71.514722
af,bazgay,Bazgay,08,,32.962636,67.942159
af,bazgel neza,Bazgel Neza,34,,35.401389,71.514722
af,bazgel nezha,Bazgel Nezha,34,,35.401389,71.514722
af,bazgel nezhah,Bazgel Nezhah,34,,35.401389,71.514722
af,bazgeran,Bazgeran,01,,37.207345,70.658504
af,bazgi,Bazgi,08,,32.962636,67.942159
af,bazgil'neza,Bazgil'neza,34,,35.401389,71.514722
af,bazgiran,Bazgiran,01,,36.64,71.462778
af,bazgir,Bazgir,01,,36.64,71.462778
af,bazgir,Bazgir,10,,33.03316,64.978276
af,bazgir,Bazgir,39,,32.530954,65.348385
af,bazgolkhel,Bazgolkhel,27,,34.3325,68.656111
af,bazgolkheyl,Bazgolkheyl,27,,34.3325,68.656111
af,baz gul,Baz Gul,34,,35.421667,71.532222
af,bazgul'kala,Bazgul'kala,29,,32.801727,68.508187
af,bazgul kala,Bazgul Kala,29,,32.801727,68.508187
af,bazgulkhel,Bazgulkhel,27,,34.3325,68.656111
af,baz gul khel,Baz Gul Khel,27,,34.3325,68.656111
af,bazgul'kheyl',Bazgul'kheyl',27,,34.3325,68.656111
af,bazid,Bazid,29,,32.305379,68.24046
af,bazi deh,Bazi Deh,10,,32.341063,64.256305
af,bazidekh,Bazidekh,10,,32.341063,64.256305
af,bazid khel,Bazid Khel,18,,34.433568,70.640887
af,bazidkhel,Bazidkhel,28,,32.451277,66.982698
af,bazid khel,Bazid Khel,28,,32.451277,66.982698
af,bazid kheyl,Bazid Kheyl,28,,32.451277,66.982698
af,bazigar,Bazigar,01,,36.64,71.462778
af,bazikani,Bazikani,37,,33.098255,69.416565
af,bazikhel,Bazikhel,13,,34.487778,68.913611
af,bazi khel,Bazi Khel,13,,34.487778,68.913611
af,bazikhel,Bazikhel,17,,33.717778,68.861944
af,bazi khel,Bazi Khel,17,,33.717778,68.861944
af,bazikheyl,Bazikheyl,13,,34.487778,68.913611
af,bazikheyl',Bazikheyl',13,,34.487778,68.913611
af,bazikheyl,Bazikheyl,17,,33.717778,68.861944
af,bazikheyl',Bazikheyl',17,,33.717778,68.861944
af,bazimena,Bazimena,29,,32.091111,69.029167
af,bazi mena,Bazi Mena,29,,32.091111,69.029167
af,bazi menah,Bazi Menah,29,,32.091111,69.029167
af,bazirabad,Bazirabad,30,,36.756352,66.897196
af,bazirgun,Bazirgun,11,,34.345127,62.008045
af,baziskhel,Baziskhel,18,,34.433568,70.640887
af,baziskhel',Baziskhel',18,,34.433568,70.640887
af,bazis khel,Bazis Khel,18,,34.433568,70.640887
af,baziskheyl,Baziskheyl,18,,34.433568,70.640887
af,bazit khel,Bazit Khel,18,,34.43808,70.331909
af,bazitkheyl',Bazitkheyl',18,,34.43808,70.331909
af,bazkala,Bazkala,29,,33.272617,68.683998
af,baz kala,Baz Kala,29,,33.272617,68.683998
af,baz khandah,Baz Khandah,35,,34.893566,70.065037
af,baz khel,Baz Khel,13,,34.741154,69.860393
af,baz khel,Baz Khel,35,,34.677284,70.18502
af,bazkheyl',Bazkheyl',13,,34.741154,69.860393
af,bazkheyl,Bazkheyl,35,,34.677284,70.18502
af,bazkheyl',Bazkheyl',35,,34.677284,70.18502
af,bazma,Bazma,41,,33.392965,66.211114
af,bazmah,Bazmah,41,,33.392965,66.211114
af,bazmirkhankote,Bazmirkhankote,29,,32.725529,68.939301
af,bazmirkhan kote,Bazmirkhan Kote,29,,32.725529,68.939301
af,baz mir khan kowti,Baz Mir Khan Kowti,29,,32.725529,68.939301
af,baz mohammad kala,Baz Mohammad Kala,08,,33.411111,68.296944
af,bazmohammad kala,Bazmohammad Kala,23,,31.649044,65.954275
af,baz mohammad kalay,Baz Mohammad Kalay,08,,33.154025,68.174959
af,baz mohammad kalay,Baz Mohammad Kalay,23,,31.085293,66.534261
af,baz mohammad kalay,Baz Mohammad Kalay,28,,31.994094,66.725387
af,baz mohammad kelay,Baz Mohammad Kelay,23,,31.085293,66.534261
af,bazmohammad khune,Bazmohammad Khune,29,,32.750183,68.878296
af,bazmohammed kala,Bazmohammed Kala,08,,33.411111,68.296944
af,baz mohammed kalay,Baz Mohammed Kalay,28,,31.994094,66.725387
af,baz muhammad kala,Baz Muhammad Kala,08,,33.411111,68.296944
af,baz muhammad kala,Baz Muhammad Kala,23,,31.649044,65.954275
af,baz muhammad kala,Baz Muhammad Kala,29,,32.75705,68.770401
af,baz muhammad kalay,Baz Muhammad Kalay,23,,31.085293,66.534261
af,baz muhammad kelay,Baz Muhammad Kelay,08,,33.153072,68.196841
af,baz muhammad kelay,Baz Muhammad Kelay,23,,31.085293,66.534261
af,baz muhammad kelay,Baz Muhammad Kelay,28,,31.994094,66.725387
af,baz muhammad khunah,Baz Muhammad Khunah,29,,32.750183,68.878296
af,bazmukhammed-kala,Bazmukhammed-Kala,08,,33.411111,68.296944
af,bazmukhammed-kala,Bazmukhammed-Kala,23,,31.649044,65.954275
af,bazmukhammed-kala,Bazmukhammed-Kala,29,,32.653107,68.344801
af,bazmukhammed-kalay,Bazmukhammed-Kalay,08,,33.154025,68.174959
af,bazmukhammedkalay,Bazmukhammedkalay,23,,31.085293,66.534261
af,bazmukhammed-kalay,Bazmukhammed-Kalay,23,,31.587423,67.023648
af,bazmukhammed-kalay,Bazmukhammed-Kalay,28,,31.994094,66.725387
af,bazmukhammed-khune,Bazmukhammed-Khune,29,,32.750183,68.878296
af,bazo khel,Bazo Khel,13,,34.546127,69.266944
af,bazoray,Bazoray,23,,31.568054,67.154631
af,bazowray,Bazowray,23,,31.568054,67.154631
af,bazri,Bazri,23,,31.514266,66.615278
af,bazugay,Bazugay,28,,32.258189,67.361818
af,bazu khel,Bazu Khel,13,,34.546127,69.266944
af,bazukheyl,Bazukheyl,13,,34.546127,69.266944
af,bazukheyl',Bazukheyl',13,,34.546127,69.266944
af,bebakasang,Bebakasang,14,,34.994064,69.824501
af,bebanak,Bebanak,39,,32.615143,65.356976
af,bebanikalay,Bebanikalay,23,,31.625151,66.156772
af,bebani kalay,Bebani Kalay,23,,31.625151,66.156772
af,bebani kelay,Bebani Kelay,23,,31.625151,66.156772
af,bebarg,Bebarg,19,,30.875833,61.803889
af,beburdzhak,Beburdzhak,27,,34.440833,68.547778
af,beburjak,Beburjak,27,,34.440833,68.547778
af,becaghi,Becaghi,11,,34.239612,62.420079
af,bechaghi,Bechaghi,11,,34.239612,62.420079
af,bechagi,Bechagi,11,,34.239612,62.420079
af,becharek,Becharek,01,,37.002538,70.906643
af,bechikah,Bechikah,41,,33.913611,66.756944
af,becika,Becika,41,,33.913611,66.756944
af,bec kalay,Bec Kalay,23,,31.191944,66.630278
af,bec kholeh,Bec Kholeh,23,,31.189444,66.611667
af,bedad,Bedad,37,,33.679958,69.997689
af,bedadkalay,Bedadkalay,34,,35.015238,71.403708
af,bedad kalay,Bedad Kalay,34,,35.015238,71.403708
af,bedad kelay,Bedad Kelay,34,,35.015238,71.403708
af,beda'i,Beda'i,11,,34.147709,62.359665
af,bedak abdul samad,Bedak Abdul Samad,11,,34.803307,61.876121
af,bedaka,Bedaka,27,,33.798333,68.568333
af,bedakah,Bedakah,27,,33.798333,68.568333
af,bedakan,Bedakan,41,,33.989722,66.528889
af,bedak,Bedak,03,,35.876714,68.936627
af,bedak,Bedak,05,,34.124505,67.294187
af,bedak,Bedak,08,,32.938065,67.501262
af,bedak,Bedak,09,,33.970062,63.688751
af,bedak,Bedak,10,,32.151437,64.754048
af,bedak,Bedak,11,,33.972755,63.401112
af,bedak,Bedak,13,,34.348333,69.0725
af,bedak,Bedak,17,,33.8975,69.0325
af,bedak,Bedak,23,,32.098909,65.165589
af,bedak,Bedak,27,,34.36,67.453333
af,bedak,Bedak,28,,32.738353,67.386472
af,bedak,Bedak,33,,35.635313,66.743912
af,bedak,Bedak,40,,34.815833,68.585278
af,bedak,Bedak,41,,33.793824,66.120255
af,bedake bala,Bedake Bala,40,,34.776778,68.629244
af,bedaki-bala,Bedaki-Bala,40,,34.776778,68.629244
af,bedak karez,Bedak Karez,39,,32.641048,65.84978
af,bedak seh ab,Bedak Seh Ab,10,,32.151437,64.754048
af,bedala,Bedala,36,,33.963073,69.711044
af,bedalam,Bedalam,35,,34.723333,70.455556
af,bedam,Bedam,11,,34.147709,62.359665
af,bedan,Bedan,09,,34.46209,64.546425
af,bedara,Bedara,18,,34.273994,70.927597
af,bedarah,Bedarah,18,,34.273994,70.927597
af,bedarkarez,Bedarkarez,39,,32.617948,65.74865
af,bedar karez,Bedar Karez,39,,32.617948,65.74865
af,bedar karez,Bedar Karez,39,,32.617948,65.74865
af,bed,Bed,08,,33.430833,68.121389
af,bed,Bed,40,,34.924167,68.441389
af,bede ghoryan,Bede Ghoryan,09,,33.910538,64.418295
af,bede nawe sulfla,Bede Nawe Sulfla,41,,34.306907,66.257472
af,bede nawe 'ulya,Bede Nawe 'Ulya,41,,34.307885,66.266037
af,bede qole bala,Bede Qole Bala,27,,34.558611,67.513889
af,bede sekh`ali,Bede Sekh`ali,40,,34.924167,68.441389
af,bedi-gor'yan,Bedi-Gor'yan,09,,33.910538,64.418295
af,bed-i-kalan,Bed-i-Kalan,01,,37.345156,70.309673
af,bedi-kuli-bala,Bedi-Kuli-Bala,27,,34.558611,67.513889
af,bedi-nave-sufla,Bedi-Nave-Sufla,41,,34.306907,66.257472
af,bedi-nave-ulia,Bedi-Nave-Ulia,41,,34.307885,66.266037
af,bedi-sheykhali,Bedi-Sheykhali,40,,34.924167,68.441389
af,bedistan,Bedistan,33,,35.839512,65.908539
af,bed khah,Bed Khah,01,,37.764067,70.382364
af,bedkul',Bedkul',05,,34.096389,66.820833
af,bedkul',Bedkul',08,,33.423726,67.504242
af,bedkul',Bedkul',27,,34.511389,67.695556
af,bedkul',Bedkul',40,,34.893334,68.2925
af,bedmushk,Bedmushk,27,,33.728611,68.381667
af,bedmushki,Bedmushki,05,,34.740963,66.935409
af,bedmusk,Bedmusk,27,,33.728611,68.381667
af,bedmuski,Bedmuski,05,,34.740963,66.935409
af,bednau,Bednau,09,,34.401172,66.246134
af,bednaw,Bednaw,09,,34.401172,66.246134
af,bedqol,Bedqol,05,,34.096389,66.820833
af,bedqol,Bedqol,08,,33.409396,67.46163
af,bedqol,Bedqol,27,,34.511389,67.695556
af,bedqol,Bedqol,40,,34.893334,68.2925
af,bed qowl bala,Bed Qowl Bala,27,,34.558611,67.513889
af,bedqowl,Bedqowl,08,,33.409396,67.46163
af,bed qowl,Bed Qowl,27,,34.511389,67.695556
af,bedra,Bedra,08,,33.225124,67.880989
af,bedrah,Bedrah,08,,33.225124,67.880989
af,beduk,Beduk,01,,37.353707,70.700781
af,beg`ali,Beg`ali,09,,34.644203,65.975952
af,beg `ali,Beg `Ali,09,,34.644203,65.975952
af,began,Began,07,,35.585833,64.613889
af,begara,Begara,42,,35.19707,69.368829
af,begav,Begav,01,,38.068357,71.168526
af,begaw,Begaw,01,,38.068357,71.168526
af,begawer karez,Begawer Karez,23,,32.108832,65.565505
af,begawer kariz,Begawer Kariz,23,,32.108832,65.565505
af,bege rawan,Bege Rawan,14,,35.042292,69.359019
af,beghola,Beghola,33,,35.417724,66.332732
af,beg mod,Beg Mod,32,,36.187649,67.603813
af,begram,Begram,40,,34.966944,69.265
af,begsahr,Begsahr,03,,35.477427,68.641384
af,begshahr,Begshahr,03,,35.477427,68.641384
af,beg shahr,Beg Shahr,03,,35.477427,68.641384
af,begssahr,Begssahr,03,,35.477427,68.641384
af,begval',Begval',36,,33.433254,69.068832
af,begwal,Begwal,36,,33.433254,69.068832
af,beg wal,Beg Wal,36,,33.433254,69.068832
af,begzad,Begzad,03,,36.151819,68.706251
af,beg zad,Beg Zad,03,,36.151819,68.706251
af,behbud kala,Behbud Kala,08,,32.564872,67.767715
af,beh'ini,Beh'ini,05,,34.990406,66.613012
af,behsud,Behsud,27,,34.345278,67.906389
af,behsud,Behsud,33,,36.277321,65.893082
af,behuda,Behuda,40,,34.991667,68.606944
af,behude bala,Behude Bala,40,,35.004878,68.607575
af,behzadi,Behzadi,13,,34.708682,69.038271
af,behzadkhel,Behzadkhel,18,,34.233868,69.965057
af,behzad khel,Behzad Khel,18,,34.233868,69.965057
af,bekarai,Bekarai,36,,33.841481,69.622833
af,bekaray,Bekaray,36,,33.841481,69.622833
af,bekha,Bekha,01,,37.465447,70.652299
af,bekhah,Bekhah,26,,37.180288,70.011439
af,bekhana,Bekhana,37,,33.378611,70.106111
af,bekharek,Bekharek,01,,37.002538,70.906643
af,bekhbudkala,Bekhbudkala,08,,32.564872,67.767715
af,bekhe koh,Bekhe Koh,27,,34.376111,68.273889
af,bekhe kotal,Bekhe Kotal,27,,34.478216,68.456747
af,bekhe kotal,Bekhe Kotal,41,,33.892264,66.299593
af,bekhe qada,Bekhe Qada,27,,34.159949,67.47787
af,bekhi-kada,Bekhi-Kada,27,,34.159949,67.47787
af,bekhi-kokh,Bekhi-Kokh,27,,34.376111,68.273889
af,bekhi-kotal',Bekhi-Kotal',27,,34.478216,68.456747
af,bekhsahg,Bekhsahg,09,,34.534538,66.150726
af,bekhsan,Bekhsan,09,,34.656063,66.317749
af,bekhsang,Bekhsang,09,,34.534538,66.150726
af,bekhsang,Bekhsang,23,,32.164729,65.605071
af,bekhuda,Bekhuda,40,,34.991667,68.606944
af,bekhude-bala,Bekhude-Bala,40,,35.004878,68.607575
af,bekhzadkheyl',Bekhzadkheyl',18,,34.233868,69.965057
af,bekindzhirgay,Bekindzhirgay,23,,31.20421,66.673467
af,bekkalay,Bekkalay,23,,31.191944,66.630278
af,bekkhula,Bekkhula,23,,31.189444,66.611667
af,beko,Beko,17,,34.230833,69.225556
af,bekow,Bekow,17,,34.230833,69.225556
af,beksang,Beksang,23,,32.164729,65.605071
af,bekshakhr,Bekshakhr,03,,35.477427,68.641384
af,bektut,Bektut,13,,34.561111,68.941667
af,bekzadi,Bekzadi,13,,34.708682,69.038271
af,bela,Bela,18,,34.269215,70.8759
af,bela,Bela,23,,31.579813,67.11533
af,bela,Bela,34,,34.761333,71.082334
af,bela,Bela,35,,34.619343,70.234901
af,belacan khune,Belacan Khune,34,,35.184167,71.503333
af,belachan khune,Belachan Khune,34,,35.184167,71.503333
af,belaghe hosayni,Belaghe Hosayni,27,,34.384167,68.3025
af,belah,Belah,18,,34.269215,70.8759
af,belah,Belah,23,,31.579813,67.11533
af,belah,Belah,34,,34.761333,71.082334
af,belah,Belah,35,,34.507703,70.274661
af,belah wan,Belah Wan,34,,34.874544,71.235949
af,belakankhune,Belakankhune,34,,35.184167,71.503333
af,belakhel,Belakhel,08,,33.301389,68.475556
af,bela khel,Bela Khel,08,,33.301389,68.475556
af,bela kheyl,Bela Kheyl,08,,33.301389,68.475556
af,belal,Belal,17,,33.948056,68.943056
